gene,cor,Description
Os01g0783200,-0.0664693447861294,Similar to Diacylglycerol kinase.
Os04g0108300,-0.0664739894179995,Protein of unknown function DUF177 family protein.
Os08g0161401,-0.0664989513591673,Hypothetical conserved gene.
Os02g0656300,-0.0665003393288505,Similar to Anaphase-promoting complex subunit 8-like protein.
Os11g0557800,-0.0665307745174634,Conserved hypothetical protein.
Os12g0288801,-0.0665481350331596,NA
Os04g0610700,-0.0665515842053481,Similar to Potassium transporter 13 (AtPOT13) (AtKT5).
Os04g0610700,-0.0665515842053481,Similar to OSIGBa0152L12.8 protein.
Os03g0806600,-0.0665555556239274,Conserved hypothetical protein.
Os05g0595500,-0.0665678698036598,Pleckstrin homology-type domain containing protein.
Os02g0469200,-0.0665681398877655,Conserved hypothetical protein.
Os02g0469200,-0.0665681398877655,UTP--glucose-1-phosphate uridylyltransferase
Os04g0321800,-0.0665796254271878,Similar to OSIGBa0097I24.2 protein.
Os04g0321800,-0.0665796254271878,Protein phosphatase 2C domain containing protein.
Os03g0423000,-0.0665821928711218,Cyclin-like F-box domain containing protein.
Os08g0151700,-0.0665840659638259,Zinc finger, RING/FYVE/PHD-type domain containing protein.
Os10g0437100,-0.0665948345554342,Amino acid/polyamine transporter I family protein.
Os01g0603200,-0.0666309151887829,Conserved hypothetical protein.
Os01g0603200,-0.0666309151887829,Hypothetical protein.
Os01g0966300,-0.0666859877336382,Similar to Mitochondrial processing peptidase.
Os12g0538500,-0.0666971089876206,RING-finger ubiquitin E3 ligase, Phosphate homeostasis, Positive regulation of Pi accumulation and Pi signaling
Os09g0530900,-0.0667014262524423,Similar to Oxydoreductase-like protein.
Os03g0270700,-0.066705406625168,Conserved hypothetical protein.
Os03g0270700,-0.066705406625168,Hypothetical conserved gene.
Os03g0186600,-0.0667118908276761,MADS-box transcription factor, Negative regulation of brassinosteroid (BR)-mediated lamina joint inclination, BR-mediated coleoptile elongation
Os03g0135700,-0.0667407540139601,Basic helix-loop-helix transcription factor, Nucleotide-binding site leucine-rich repeat (NLR) protein-mediated resistance to rice blast disease
Os03g0135700,-0.0667407540139601,Transcriptional activator Rb homolog (Fragment).
Os04g0119400,-0.0667537371845533,Pyruvate dehydrogenase complex E1 component subunit &alpha;1, Galactolipid biosynthesis, Amyloplast development, Starch biosynthesis
Os07g0572300,-0.0667612039512961,Protein of unknown function DUF868, plant family protein.
Os06g0227200,-0.0667872887684033,N-rich protein 8, Response to rice blast fungus
Os06g0227200,-0.0667872887684033,Kelch related domain containing protein.
Os06g0227200,-0.0667872887684033,Hypothetical conserved gene.
Os12g0638700,-0.0667917270033868,Plasma membrane-localized H<sup>+</sup>-ATPase, Saline-alkaline stress tolerance
Os12g0638700,-0.0667917270033868,Similar to N.plumbaginifolia H+-translocating ATPase mRNA.
Os12g0512400,-0.0667979311048414,Nucleotide-binding LRR receptor (NLR) family protein, Non-canonical
Os12g0512400,-0.0667979311048414,Conserved hypothetical protein.
Os01g0939800,-0.0668006179184592,Hypothetical protein.
Os05g0108800,-0.0668012864289454,Cytochrome b5.
Os03g0701550,-0.0668186860171294,Non-protein coding transcript.
Os01g0937300,-0.0668304060002669,NB-ARC domain containing protein.
Os01g0937300,-0.0668304060002669,Hypothetical conserved gene.
Os01g0937300,-0.0668304060002669,Hypothetical conserved gene.
Os01g0243000,-0.0668338482347453,Similar to triacylglycerol lipase.
Os01g0647100,-0.0668493791112199,ADP/ATP carrier protein family protein.
Os08g0467400,-0.0668528546151664,Zinc/iron permease family protein.
Os08g0467400,-0.0668528546151664,Zinc/iron permease family protein.
Os08g0467400,-0.0668528546151664,Zinc/iron permease family protein.
Os08g0364500,-0.066862710142363,Conserved hypothetical protein.
Os04g0578200,-0.0668690726028425,Similar to H0404F02.9 protein.
Os02g0636400,-0.0668916432686802,F-box/LRR-repeat protein 2
Os01g0757500,-0.0669093798249134,Heat shock protein, Heat tolerance
Os01g0757500,-0.0669093798249134,Similar to Calcyclin-binding protein.
Os06g0710800,-0.0669125806831883,Pentatricopeptide repeat (PPR) protein, Intron splicing, Early chloroplast development
Os01g0894300,-0.0669321627798575,Fructokinase, Fructose phosphorylation under anoxic conditions
Os01g0894300,-0.0669321627798575,Fructokinase (Fragment).
Os10g0169200,-0.0669395604861619,Conserved hypothetical protein.
Os03g0646800,-0.0669701824860577,Similar to DNA-directed RNA polymerase.
Os03g0646800,-0.0669701824860577,RNA polymerase, beta subunit, protrusion domain containing protein.
Os11g0673200,-0.0669812695228515,Similar to Auxin-induced beta-glucosidase.
Os11g0673200,-0.0669812695228515,Glycosyl hydrolase, Lateral root formation and development
Os08g0487900,-0.0670022102816428,Esterase/lipase/thioesterase domain containing protein.
Os05g0512600,-0.067004068310215,X8 domain containing protein.
Os05g0473300,-0.0670242867733272,Hypothetical conserved gene.
Os05g0473300,-0.0670242867733272,Hypothetical conserved gene.
Os02g0793900,-0.0670286896277016,Ubiquitous nuclear protein, Regulation of photoperiodic flowering
Os01g0589500,-0.0670293691422067,Uncharacterised conserved protein UCP009193 domain containing protein.
Os01g0589500,-0.0670293691422067,Uncharacterised conserved protein UCP009193 domain containing protein.
Os02g0148100,-0.0670358166233157,TEY-type mitogen-activated protein kinase (MAPK), Regulation of seed dormancy, Defense signal transduction, Osmotic homeostasis, Negative role in salt tolerance
Os04g0650000,-0.067040226107053,Similar to Oryzain alpha chain precursor (EC 3.4.22.-).
Os04g0650000,-0.067040226107053,Oryzain alpha chain precursor, Papain-like cysteine protease, Regulation of resistance to blast disease
Os04g0650000,-0.067040226107053,Similar to cDNA clone:J013002H09, full insert sequence.
Os04g0619700,-0.0670555046845307,Similar to H0114G12.8 protein.
Os06g0524500,-0.0670748703066112,Conserved hypothetical protein.
Os11g0491400,-0.0670878069591252,Conserved hypothetical protein.
Os01g0752800,-0.0670959072823496,Similar to HASP protein-like protein (Fragment).
Os01g0752800,-0.0670959072823496,Non-protein coding transcript.
Os04g0580700,-0.0670977281005181,MADS-box transcription factor, Regulation of floral organ identity and meristem fate
Os10g0315400,-0.0671033624369854,Similar to SKIP interacting protein 28 (Fragment).
Os08g0191100,-0.0671094484401258,Aconitase, Response to heat stress
Os01g0282800,-0.0671136894552489,&beta; tubulin 1, Control of salt-insensitivity by stabilizing microtubule organization, Regulation of ionic homeostasis under salt stress
Os02g0532300,-0.0671279920373028,Hypothetical conserved gene.
Os02g0532300,-0.0671279920373028,Alpha/beta hydrolase fold-1 domain containing protein.
Os01g0893300,-0.06713993253731,Non-protein coding transcript.
Os01g0960400,-0.0671432456486867,LRR-receptor-like kinase (LRR-RLK) family protein
Os01g0960400,-0.0671432456486867,Similar to predicted protein.
Os01g0960400,-0.0671432456486867,Similar to Leucine-rich repeat transmembrane protein kinase.
Os11g0466966,-0.0671659180263834,Similar to OSIGBa0102N07.4 protein.
Os11g0466966,-0.0671659180263834,Hypothetical gene.
Os01g0116100,-0.0671766021025211,Conserved hypothetical protein.
Os04g0452300,-0.0672075847658173,Similar to OSIGBa0093K19.10 protein.
Os04g0682300,-0.0672105701810981,Similar to Phosphomannomutase 2 (EC 5.4.2.8) (PMM 2).
Os04g0682300,-0.0672105701810981,Similar to Phosphomannomutase 2 (EC 5.4.2.8) (PMM 2).
Os04g0682300,-0.0672105701810981,Similar to cDNA clone:001-002-C04, full insert sequence.
Os04g0585100,-0.0672446331718281,Zinc finger, DHHC-type domain containing protein.
Os04g0692600,-0.0672456711587478,Stay-Green like protein, Regulation of chlorophyll degradation
Os04g0692600,-0.0672456711587478,Staygreen protein domain containing protein.
Os04g0692600,-0.0672456711587478,Staygreen protein domain containing protein.
Os12g0617800,-0.0672489285874383,Cation/H+ exchanger domain containing protein.
Os03g0857900,-0.0672682224411752,5'-ribonucleotide phosphohydrolase, LONELY GUY (LOG)-like protein 5, Regulation of grain yield
Os03g0857900,-0.0672682224411752,Similar to Lysine decarboxylase-like protein.
Os02g0782600,-0.0672736085964909,Synaptojanin, N-terminal domain containing protein.
Os02g0782600,-0.0672736085964909,Similar to SAC domain protein 1 (FIG4-like protein AtFIG4).
Os01g0793800,-0.0672752492163211,Conserved hypothetical protein.
Os06g0565100,-0.0672844225840133,Cytochrome P450 family member,  Homolog of Arabidopsis MORE AXILLARY GROWTH 1 (MAX1)
Os05g0529700,-0.0673046487644333,Similar to electron transporter/ heat shock protein binding protein.
Os05g0529700,-0.0673046487644333,Similar to electron transporter/ heat shock protein binding protein.
Os05g0529700,-0.0673046487644333,Heat shock protein DnaJ family protein.
Os04g0431100,-0.0673306010919436,GrpE protein homolog.
Os04g0431100,-0.0673306010919436,Similar to GrpE protein homolog.
Os11g0171500,-0.0673392977438015,Calcium-dependent protein kinase
Os09g0459200,-0.0673406971189986,Unknown product, Brassinosteroid signaling, Control of organ length
Os03g0366700,-0.0673445890793508,Similar to predicted protein.
Os10g0422300,-0.0673480748197408,Pentatricopeptide repeat domain containing protein.
Os01g0258000,-0.0673618619362769,Chloroplast protein, Early chloroplast development
Os02g0597700,-0.0673701192510467,Ubiquitin domain containing protein.
Os03g0747800,-0.0673827472111009,O-acetylserine(thiol) lyase, Cysteine synthase, Cysteine biosynthesis, Arsenic detoxification
Os01g0953100,-0.0673915193205529,Protein of unknown function DUF594 family protein.
Os01g0953100,-0.0673915193205529,Protein of unknown function DUF594 family protein.
Os08g0141400,-0.0673916427186074,Similar to mRNA, clone: RTFL01-03-I20.
Os02g0664050,-0.0673986000845768,Non-protein coding transcript.
Os08g0120000,-0.0674012992858883,Succinate dehydrogenase iron-protein subunit (SDHB).
Os08g0120000,-0.0674012992858883,Succinate dehydrogenase iron-protein subunit (SDHB).
Os08g0120000,-0.0674012992858883,Iron-sulfur subunit of succinate dehydrogenase, Leaf senescence, Grain yield
Os08g0120000,-0.0674012992858883,Ribosomal protein S14
Os07g0632800,-0.0674142372467316,Similar to predicted protein.
Os02g0618100,-0.0674236573244616,Glutaredoxin (Grx) family protein, Arsenic (As) stress response, Drought tolerance, Facilitation of iron utilization
Os02g0495400,-0.0674876582805523,Armadillo-like helical domain containing protein.
Os01g0191200,-0.0674967311630771,Similar to Acid phosphatase.
Os01g0191200,-0.0674967311630771,Similar to Acid phosphatase.
Os01g0920700,-0.0674994130910042,Nucleotide-diphospho-sugar transferase domain containing protein.
Os04g0686700,-0.0675028759571752,Similar to H0701F11.1 protein.
Os07g0608500,-0.0675058562679269,Similar to Ribosomal protein S3 (Fragment).
Os09g0490200,-0.0675099912400841,Transcription factor, Rice EIN3/EIL homolog, Negative regulation of rice resistance to R. solani, Positive regulation of rice resistance to M. oryzae and Xoo
Os09g0490200,-0.0675099912400841,Similar to EIL3.
Os11g0121300,-0.0675134929870296,Conserved hypothetical protein.
Os03g0606200,-0.0675242748342198,Mitochondrial ATP synthase 6 kDa subunit, Response to salt and osmotic stress
Os06g0550800,-0.0675249441984249,Conserved hypothetical protein.
Os01g0784900,-0.0675342295149391,Basic helix-loop-helix transcription factor 069, Regulation of inflorescence axillary meristem formation during panicle development
Os02g0583900,-0.067543557495319,Non-protein coding transcript.
Os01g0708600,-0.0675766078292296,TRAPP I complex, Trs31 domain containing protein.
Os09g0361700,-0.0675798406240392,Mitochondrial distribution and morphology family 35/apoptosis domain containing protein.
Os09g0361700,-0.0675798406240392,Similar to predicted protein.
Os09g0361700,-0.0675798406240392,Hypothetical conserved gene.
Os09g0124800,-0.0676118557574782,Tetratricopeptide-like helical domain containing protein.
Os08g0522500,-0.0676292619070415,Glycoside hydrolase, family 19 protein.
Os02g0528900,-0.0676344358118951,Similar to PDR-like ABC transporter.
Os01g0216000,-0.0676395229183213,Lipase, GDSL domain containing protein.
Os12g0508300,-0.0676445846929194,40S ribosomal protein S29.
Os04g0568850,-0.0676481793829022,Similar to OSIGBa0139P06.4 protein.
Os02g0588600,-0.0676569423941,Conserved hypothetical protein.
Os10g0518100,-0.067673866628715,RabGAP/TBC domain containing protein.
Os03g0136900,-0.067680190621977,Aconitase, Regulation of iron deficiency response
Os03g0136900,-0.067680190621977,Similar to Aconitate hydratase 2, mitochondrial.
Os05g0532600,-0.0676816453865053,Hexokinase 2, Response to glucose and fructose in leaves
Os01g0612600,-0.0676880176780714,DUF1644 family protein, Salt tolerance
Os03g0231800,-0.0676993564843902,Similar to Squalene monooxygenase 1 (EC 1.14.99.7).
Os03g0231800,-0.0676993564843902,Similar to squalene monooxygenase.
Os01g0521500,-0.0677006214793107,Heat shock protein DnaJ family protein.
Os04g0669600,-0.0677081453646833,Phospholipase/carboxylesterase domain containing protein.
Os07g0507000,-0.0677132929829681,Protein phosphatases type-2C (PP2C) protein phosphatase, Regulation of phosphate homeostasis
Os01g0179200,-0.0677162919183499,Syntaxin, N-terminal domain containing protein.
Os10g0203600,-0.0677187407179792,DNA-binding SAP domain containing protein.
Os02g0611300,-0.0677201431472043,Zinc finger, PHD-type domain containing protein.
Os09g0279050,-0.0677282263042391,Non-protein coding transcript.
Os01g0869900,-0.0677301805570344,Serine/threonine protein kinase, Hyperosmotic stress response
Os06g0113900,-0.0677417734037305,Major facilitator superfamily, general substrate transporter domain containing protein.
Os06g0113900,-0.0677417734037305,Major facilitator superfamily, general substrate transporter domain containing protein.
Os06g0113900,-0.0677417734037305,Major facilitator superfamily, general substrate transporter domain containing protein.
Os06g0113900,-0.0677417734037305,Similar to cDNA clone:J033107D23, full insert sequence.
Os06g0113900,-0.0677417734037305,Similar to cDNA clone:J033107D23, full insert sequence.
Os06g0113900,-0.0677417734037305,Hypothetical conserved gene.
Os10g0524400,-0.0677441863456877,Phospholipase D, Negative regulation of defense responses and disease resistance
Os10g0524400,-0.0677441863456877,Similar to Phospholipase D.
Os10g0524400,-0.0677441863456877,Similar to Phospholipase D beta 2.
Os10g0524400,-0.0677441863456877,Phospholipase D domain containing protein.
Os02g0679500,-0.067757978090991,Similar to Rac GTPase activating protein 1.
Os12g0254700,-0.0677759585072398,Similar to H-ATPase.
Os01g0118400,-0.0677774551815519,Similar to HGA6.
Os07g0570100,-0.0677837578239108,Similar to predicted protein.
Os06g0607800,-0.0678012127168385,26S proteasome 19S regulatory particle triple-A ATPase subunit 4b
Os03g0644400,-0.0678067505241347,Proline transporter
Os03g0644400,-0.0678067505241347,Similar to Amino acid permease.
Os01g0747500,-0.0678107102930215,Similar to Dihydroorotase (EC 3.5.2.3).
Os05g0553000,-0.0678146259359812,Similar to ATP synthase subunit beta, mitochondrial.
Os05g0553000,-0.0678146259359812,F1-ATPase beta subunit, Seed development, Grain quality matured in a high-temperature environment
Os07g0282300,-0.0678258617412037,Similar to Aldehyde oxidase 1 homolog (Fragment).
Os02g0658000,-0.0678337009668322,Pleckstrin-like domain containing protein.
Os11g0105750,-0.0678370949586629,Quinonprotein alcohol dehydrogenase-like domain containing protein.
Os02g0330200,-0.0678459987198836,Xylan arabinosyltransferase 2
Os01g0776800,-0.0678508655683697,Domain of unknown function DUF1618 domain containing protein.
Os01g0776800,-0.0678508655683697,Hypothetical conserved gene.
Os04g0379300,-0.0678576002576302,Methyltransferase type 11 domain containing protein.
Os04g0379300,-0.0678576002576302,Similar to predicted protein.
Os03g0146400,-0.0678710016888993,Pheophorbide a oxygenase, Leaf senescence, Wound responses
Os03g0146400,-0.0678710016888993,Similar to Lethal leaf-spot 1 (Fragment).
Os08g0532700,-0.0678756302490792,Similar to Peroxidase 55 precursor (EC 1.11.1.7) (Atperox P55) (ATP20a).
Os02g0489400,-0.0678802570092079,Similar to 40S ribosomal protein S8.
Os06g0300000,-0.0678967227229763,Short-chain dehydrogenase/reductase SDR domain containing protein.
Os06g0676900,-0.0679162283589841,Non-protein coding transcript.
Os03g0158200,-0.0679213294883146,DEAD-like helicase, N-terminal domain containing protein.
Os07g0231400,-0.0679279065082423,Aromatic and neutral amino acid transporter 1, Positive regulation of growth and salt tolerance, Positive regulation of tillering and grain yield
Os06g0304600,-0.067991063071233,Peptidase aspartic, catalytic domain containing protein.
Os06g0304600,-0.067991063071233,Similar to Aspartic proteinase nepenthesin-2.
Os06g0320700,-0.0680010580619399,Uncharacterised protein family UPF0061 domain containing protein.
Os05g0363500,-0.0680112089453151,Hypothetical conserved gene.
Os10g0177400,-0.0680139726185151,TB2/DP1 and HVA22 related protein family protein.
Os10g0177400,-0.0680139726185151,Similar to TB2/DP1, HVA22 family protein, expressed.
Os10g0135200,-0.0680214561863609,Ras GTPase family protein.
Os09g0518900,-0.0680224357170883,Rhamnosyl O-methyltransferase/Cephalosporin hydroxylase domain containing protein.
Os06g0557700,-0.0680246798222462,Protein kinase, catalytic domain domain containing protein.
Os06g0557700,-0.0680246798222462,LRR-receptor-like kinase (LRR-RLK) family protein
Os01g0936600,-0.0680264285180231,Hypothetical protein.
Os01g0727700,-0.0680361174848594,Hypothetical conserved gene.
Os04g0412250,-0.0680468343758815,Non-protein coding transcript.
Os01g0905500,-0.0680633654612665,Conserved hypothetical protein.
Os04g0414700,-0.0680647156304377,Photosystem I PsaO domain containing protein.
Os02g0807100,-0.0680661514453132,Similar to Starch synthase V.
Os02g0807100,-0.0680661514453132,Starch synthase IV-3, Glycogen synthase 1, Starch development
Os04g0497350,-0.068077444780196,Autophagy-related protein
Os06g0536200,-0.0680854357439011,Hypothetical gene.
Os05g0583100,-0.0680887531652291,HAT dimerisation domain containing protein.
Os05g0583100,-0.0680887531652291,Similar to transposon protein.
Os05g0583100,-0.0680887531652291,Hypothetical conserved gene.
Os11g0112300,-0.0680905400821769,Similar to GCN5L1 family protein.
Os07g0577600,-0.0681041446187773,Similar to Type II chlorophyll a/b binding protein from photosystem I precursor.
Os07g0577600,-0.0681041446187773,Similar to Chlorophyll a-b binding protein.
Os01g0369700,-0.0681211319744263,Similar to Glutathione S-transferase GST 8 (EC 2.5.1.18).
Os01g0369700,-0.0681211319744263,Similar to Glutathione S-transferase GST 8 (EC 2.5.1.18).
Os11g0140600,-0.0681293333376441,EF-Hand type domain containing protein.
Os10g0447900,-0.0681809476025729,Citrate efflux transporter, Manganese homeostasis, Phosphorus uptake
Os07g0573200,-0.0681868188275656,Similar to Adenylyl-sulfate kinase.
Os10g0162400,-0.0681886266458809,Protein of unknown function DUF869, plant family protein.
Os10g0389800,-0.0682067186105743,LRR-receptor-like kinase (LRR-RLK) family protein
Os07g0173200,-0.0682073236150318,Hypothetical conserved gene.
Os07g0173200,-0.0682073236150318,Frigida-like family protein.
Os07g0498900,-0.0682109475186803,Protein of unknown function DUF231, plant domain containing protein.
Os04g0538800,-0.0682143920445205,Similar to Kinesin heavy chain (Fragment).
Os02g0286200,-0.06822634695963,Lipase, class 3 family protein.
Os03g0750800,-0.0682494839847679,Similar to Transcriptional adaptor (Fragment).
Os03g0750800,-0.0682494839847679,Transcriptional adaptor protein ADA2, Histone acetyltransferase adaptor protein
Os03g0750800,-0.0682494839847679,Similar to cDNA clone:J023128E10, full insert sequence.
Os04g0530900,-0.0682537064886156,Galacturonosyltransferase-like protein, Glycosyltransferase family 8 (GT8) protein, Salt and cold stress response
Os04g0530900,-0.0682537064886156,Glycosyl transferase, family 8 protein.
Os04g0641101,-0.0682541818092123,Non-protein coding transcript.
Os12g0257000,-0.0682654590180704,Serine carboxypeptidase I precursor (EC 3.4.16.5) (Carboxypeptidase C).
Os12g0257000,-0.0682654590180704,Similar to Serine carboxypeptidase 1.
Os12g0257000,-0.0682654590180704,Similar to Serine carboxypeptidase 1.
Os01g0732700,-0.068273386736343,Flavin monooxygenase-like enzyme , Auxin biosynthesis
Os01g0732700,-0.068273386736343,Flavin monooxygenase-like enzyme , Auxin biosynthesis
Os05g0277000,-0.0683023918686006,Similar to Expansin Os-EXPA3.
Os06g0638900,-0.0683090166504554,Similar to calcium-binding protein.
Os02g0744900,-0.0683504065252424,Geranylgeranyl reductase (EC:1.3.1.83), Chlorophyll and &alpha;-tocopherol synthesis, Response to light stress, Protection of photooxidative damage
Os08g0180300,-0.068380244936203,Chromatin remodeling factor 725, Sucrose non-fermenting 2 (Snf2) family protein, RING finger SNF2 ATPase, Salt and drought stress response, Suppression of rice blast resistance
Os08g0180300,-0.068380244936203,Hypothetical conserved gene.
Os08g0180300,-0.068380244936203,DEAD-like helicase, N-terminal domain containing protein.
Os02g0793000,-0.0683839952751969,Zinc finger, CCCH-type domain containing protein.
Os02g0793000,-0.0683839952751969,Similar to cDNA clone:001-204-A04, full insert sequence.
Os03g0787000,-0.0683954905314629,Syntaxin, Rice blast resistance
Os03g0785100,-0.0684017959027853,Conserved hypothetical protein.
Os09g0127800,-0.0684048121353214,Similar to Coatomer alpha subunit.
Os09g0127800,-0.0684048121353214,Similar to cDNA clone:J023075G08, full insert sequence.
Os09g0127800,-0.0684048121353214,Similar to cDNA clone:J023075G08, full insert sequence.
Os01g0224500,-0.0684217368880131,Conserved hypothetical protein.
Os11g0490100,-0.0684343905546731,Protein of unknown function DUF579, plant family protein.
Os10g0419200,-0.0684343905546731,Cys2/His2-type zinc finger transcription factor, Heading date
Os01g0665500,-0.068443153125537,Similar to WRKY transcription factor 16.
Os11g0116000,-0.0684508188897465,Similar to Nonspecific lipid-transfer protein 1 (LTP 1) (Major allergen Pru d 3).
Os11g0116000,-0.0684508188897465,Non-protein coding transcript.
Os01g0133400,-0.0684644417945352,Monosaccharide transporter (pGlcT subfamily), pGlcT protein 1
Os08g0460700,-0.0684662113431235,Leucine-rich repeat 2 containing protein.
Os08g0566400,-0.0684844610731926,Ribokinase family protein.
Os08g0566400,-0.0684844610731926,Similar to pfkB-type carbohydrate kinase family protein.
Os10g0559050,-0.0685080319226537,Non-protein coding transcript.
Os06g0223800,-0.0685171606744955,C2 calcium-dependent membrane targeting domain containing protein.
Os02g0768300,-0.0685326175703675,Protein of unknown function DUF6, transmembrane domain containing protein.
Os01g0732000,-0.0685376712104812,Similar to Mitochondrial import receptor subunit TOM7-1 (Translocase of outer membrane 7 kDa subunit 1).
Os07g0438550,-0.0685699567083929,Similar to salt-inducible protein kinase.
Os10g0466300,-0.0685743865006961,Similar to Yarrowia lipolytica chromosome C of strain CLIB99 of Yarrowia lipolytica.
Os10g0466300,-0.0685743865006961,Similar to Yarrowia lipolytica chromosome C of strain CLIB99 of Yarrowia lipolytica.
Os05g0365200,-0.0685994831939966,Conserved hypothetical protein.
Os11g0241900,-0.068599547702542,Domain of unknown function DUF231, plant domain containing protein.
Os03g0275950,-0.0685997714701358,Hypothetical protein.
Os04g0640700,-0.0686055579811166,Similar to Alpha-L-arabinofuranosidase/beta-D-xylosidase isoenzyme ARA-I.
Os04g0640700,-0.0686055579811166,Similar to OSIGBa0138H21-OSIGBa0138E01.14 protein.
Os04g0320700,-0.0686168725923267,Similar to Glucosyltransferase (Fragment).
Os04g0320700,-0.0686168725923267,UDP-glucuronosyl/UDP-glucosyltransferase domain containing protein.
Os05g0413000,-0.0686290458003653,Mitochodrial transcription termination factor-related family protein.
Os10g0577100,-0.0686469253040079,Conserved hypothetical protein.
Os12g0560900,-0.068664234509812,Non-protein coding transcript.
Os12g0560900,-0.068664234509812,bZIP protein
Os01g0679700,-0.0686892996171595,Similar to 60S ribosomal protein L37a.
Os01g0679700,-0.0686892996171595,Similar to 60S ribosomal protein L37a.
Os01g0905700,-0.0686911704302409,Zinc finger, RING/FYVE/PHD-type domain containing protein.
Os02g0117900,-0.0686925423723821,Protein of unknown function DUF231, plant domain containing protein.
Os07g0490500,-0.0686945358663689,Xanthine/uracil/vitamin C permease family protein.
Os07g0223400,-0.0687009380439204,Similar to ADP-ribosylation factor 1.
Os11g0116300,-0.0687133018867864,Class IV chalcone isomerase (CHI) protein family member, Chalcone isomerase like protein, Biosynthesis of extractable flavones and tricin-lignin
Os05g0563900,-0.0687516919673782,Hypothetical gene.
Os05g0563900,-0.0687516919673782,Oxidoreductase of CC-type glutaredoxin, Regulation of defense response to Xoo, Disease resistance
Os06g0695700,-0.068758210815562,Calmodulin-binding, plant family protein.
Os01g0362100,-0.0687668092586924,Esterase/lipase/thioesterase domain containing protein.
Os04g0535600,-0.0687784546551698,Vacuolar invertase, Homolog of OsINV3, Sucrose metabolism, Regulation of grain size
Os04g0535600,-0.0687784546551698,Similar to H0502G05.3 protein.
Os06g0659500,-0.0687963871261475,Similar to Glutaredoxin.
Os05g0323900,-0.0687998450040257,Manganese superoxide dismutase, Heat-stress tolerance
Os10g0184300,-0.0688186625188271,ATPase, V0/A0 complex, 116-kDa subunit family protein.
Os10g0184300,-0.0688186625188271,Non-protein coding transcript.
Os01g0680400,-0.0688192521914516,Histone-fold domain containing protein.
Os09g0428000,-0.0688336622590229,Cellulose synthase like protein C2, Positive role in the root ethylene response, Mediation of root growth inhibition
Os01g0100100,-0.0688372317439263,RabGAP/TBC domain containing protein.
Os04g0671300,-0.0688398070536512,Polyamine oxidase, Seed germination
Os01g0897500,-0.0688422634559808,Pentatricopeptide repeat domain containing protein.
Os01g0897500,-0.0688422634559808,Similar to Os01g67210-like protein (Fragment).
Os06g0730800,-0.0688492412503466,mRNA splicing factor, Cwf18 family protein.
Os08g0550400,-0.0688620568960548,Similar to RING-H2 finger protein ATL5P.
Os04g0498700,-0.0688637500810248,Haem peroxidase family protein.
Os04g0498700,-0.0688637500810248,Haem peroxidase family protein.
Os06g0312900,-0.0688806971091128,Conserved hypothetical protein.
Os07g0223766,-0.0688878187308976,Hypothetical conserved gene.
Os02g0526400,-0.0688930338987469,Caseinolytic protease regulatory ATPase module, Intrinsic chaperone, Tolerance to salt and desiccation stresses
Os08g0484400,-0.0689025473537622,Bacterial Fmu (Sun)/eukaryotic nucleolar NOL1/Nop2p domain containing protein.
Os07g0696100,-0.0689093360875104,Conserved hypothetical protein.
Os11g0475000,-0.0689146854802056,Hypothetical protein.
Os11g0639000,-0.0689201998862907,Similar to Phyb1.
Os05g0446900,-0.06892801739921,Starch-binding domain-containing protein, Starch biosynthesis
Os02g0197600,-0.0689300039879663,Chlorophyll a/b-binding protein type III (Fragment).
Os02g0197600,-0.0689300039879663,Similar to Chlorophyll a-b binding protein 8.
Os02g0197600,-0.0689300039879663,Chlorophyll a/b-binding protein type III (Fragment).
Os07g0616500,-0.0689355313011931,Similar to (S)-2-hydroxy-acid oxidase, peroxisomal (EC 1.1.3.15) (Glycolate oxidase) (GOX) (Short chain alpha-hydroxy acid oxidase).
Os03g0215000,-0.0689395565630424,Similar to integral membrane family protein.
Os03g0215000,-0.0689395565630424,Similar to integral membrane family protein.
Os03g0215000,-0.0689395565630424,Similar to integral membrane family protein.
Os12g0203900,-0.0689727644124327,Hypothetical gene.
Os03g0223900,-0.0690022902081146,UDP-3-O-N-acetylglucosamine deacetylase, Regulation of cold tolerance
Os05g0481800,-0.0690056230268077,Hypothetical conserved gene.
Os05g0481800,-0.0690056230268077,Hypothetical conserved gene.
Os01g0233900,-0.0690068155942618,Similar to cDNA clone:J013003E06, full insert sequence.
Os01g0952900,-0.0690117798433384,Conserved hypothetical protein.
Os05g0535300,-0.0690168203681928,Similar to F-box protein.
Os07g0631000,-0.0690355857798515,Defective in cullin neddylation domain containing protein.
Os01g0650700,-0.0690415192366752,Transposase, Ptta/En/Spm, plant domain containing protein.
Os06g0145950,-0.0690464507029592,Hypothetical conserved gene.
Os01g0168200,-0.0690567024911219,Similar to Thioredoxin-like protein.
Os02g0829200,-0.0690694582416568,C2 calcium-dependent membrane targeting domain containing protein.
Os01g0648000,-0.069097481981811,Potassium channel, Potassium uptake, Salt stress tolerance
Os04g0682100,-0.0691020265196944,C2 calcium/lipid-binding region, CaLB domain containing protein.
atp6,-0.0691067250153782,NA
Os09g0336600,-0.0691124856403959,Non-protein coding transcript.
Os10g0130600,-0.069117909493059,Nucleotide-binding LRR receptor (NLR) family protein
Os01g0901900,-0.0691231436700495,S1, RNA binding domain containing protein.
